Time,Aalborg,Altaria,Athens,BITP,BITP_ARC,Bandung,Bari,Bari-Torrent,Birmingham,Bologna,Bratislava,CBPF,CCIN2P3,CCIN2P3-CREAM,CCIN2P31,CCIN2P32,CERN,CERN-AURORA,CERN-CORONA,CERN-CREAM,CERN-CVMFS,CERN-HW6,CERN-L,CERN-LSF,CERN-MIRAGE,CERN-SHA2,CERN-SIRIUS,CERN-TEST,CERN-TRITON,CERN-VM6,CERN-W5,CERN-ZENITH,CERN_HLT,CERN_HLTDEV,CERN_PLANCTON,CNAF,CNAF-CREAM,CNAF-DUE,CNAF_glexec,COMSATS,CSC,Cagliari,Catania,Catania-VF,Cibinong,Clermont,Cloud,CondorCloud,CondorSite,CyberSar,CyberSar-CREAM,Cyfronet,DCSC_KU,Dortmund,FZK,FZK-KIT,FZK_ARC,FZK_CREAM,FZK_glexec,GRIF_IPNO,GRIF_IRFU,GRIF_IRFU-CVMFS,GRIF_IRFU_ARC,GRIF_IRFU_SHARED,GSI,GSI-CREAM,GSI-SCLAB,GSI-SE2,GSI-SGE,GSI_2,Grenoble,HHLR_GU,HIP,Hiroshima,ICYB,ICYB_ARC,IHEP,IHEP-CREAM,IPNL,ISMA,ISS,ISS_LCG,ITEP,ITEP-CREAM,JINR,JINR-CREAM,KFKI,KISTI-CREAM,KISTI_GSDC,KISTI_GSDC-T1,KNU,KPI,Kolkata,Kolkata-CREAM,Kosice,LBL,LLNL,LUNARC,Legnaro,Legnaro-CREAM,MEPHI,Madrid,NECTEC,NERSC,NIHAM,NIKHEF,NIPNE,NSC,ORNL,ORNL_Titan,OSC,Oxford,PAKGRID,PDC,PLANCTON,PNPI,Poznan,Prague,Prague-CREAM,RAL,RAL-WMS,RAL_ARC,RRC-KI,RRC_KI_T1,SARA,SGE,SINP,SNIC,SPbSU,SPbSU-CC,SPbSU-CREAM,SUT,SaoPaulo,Strasbourg_IRES,Subatech,Subatech_CCIPL,TACC,Talca,Torino,Torino-CREAM,Torino-Torrent,TriGrid,TriGrid_Catania,Trieste,Troitsk,Troitsk-CREAM,Trujillo,Tsukuba,UF,UNAM,UNAM_T1,UPB,UiB,Vienna,WONDERLAND,WUT,Wuhan,Yerevan,ZA_CHPC,_TOTALS_,pcalice92.cern.ch
1427338482,,,1573083.691890853,1949575.9330059486,81520.80285248552,,3.1776737034685526E7,,1.9274868513690844E7,,1.2405768667135067E7,,1.0246955172222659E8,,,,,9889592.480689853,,,3.522542998612868E7,,,,,3992341.3111167406,,18628.89797585852,7518376.270501812,,,7720132.138888511,31406.140470994556,,,1.463240887621442E8,,,,4.153771342976785E7,9098418.726563796,4873582.282185362,1.866184570326193E7,,,2.785779516727093E7,,,,,,3.1760547759745464E7,1.6948438578814596E7,,2.3547132644596395E8,,,,,3.900660875273373E7,9.221493064575157E7,,627564.883640239,,3470684.292142162,,,,,1.0941627714998372E7,8432556.11369131,,,3.5811596350842915E7,,,3.803873294425433E7,,1.9709222177088402E7,3894824.2549012825,1.5263684358629508E7,,3947178.525712867,,3.367261054336209E7,,1.0663415551998079E7,,6.915201218272176E7,,,,,2.1075814830975443E7,1.1544620047503214E7,6.2590263278731145E7,4.760974853569458E7,9814660.437134119,4.3744795462236114E7,,935081.4064905422,4777283.4929261645,89117.31474310924,296815.0205809997,2.828138531073037E8,1.7666469968060955E7,7899278.025676166,,,,,7273604.158915044,1318138.3638909424,,,5695986.874916014,1.5564039168108774E7,1.307948028422548E8,,4.293161941634174E7,,1.6288679871644108E7,2.029941527966666E7,2.118407295797834E7,2.056630276400438E7,,,9501184.79310499,5191808.871181591,,,2552812.5870154025,1.0003900667062819E7,2.299798654767934E8,1.159129510712979E7,,,,1.7197114287270457E7,,,,1898889.90006954,1085052.6642473522,2866890.3724703086,,4152687.2601263737,,,125195.11386993382,1715766.3736736653,,2.1212135376037784E7,,,98243.20245648462,,301300.4134346663,1.1774639155818956E7,4.506605170821127E9,
1429517624,,,1614360.2698898194,1978527.9219382494,129753.54793181513,,3.2860988715560056E7,,2.0560224226836994E7,,1.2978294009644281E7,,1.067109144329322E8,,,,,1.5603848996785596E7,,,,,,,,3992341.3111167406,,,1.2948360726045249E7,,,1.3103209728416294E7,48682.67810977333,,,1.5117332035653085E8,,,,4.165767745286922E7,9495322.882956099,4914655.311114297,1.913081702075184E7,,,2.8883588456682537E7,,,,,,3.2065567056523852E7,1.744536745740573E7,,2.4055445205708534E8,,,,,4.087026634810483E7,9.842638585845378E7,,1008340.021898046,,3500729.9902113094,,,,,1.0941627714998372E7,8622738.9509503,,,3.8208488027248025E7,,,3.964638728699203E7,,2.1084025146788105E7,4120664.0951844053,1.5439298825736573E7,,4059271.65859263,,3.4288327370099984E7,,1.1809134766731657E7,,7.453823348736945E7,,,,,2.200519905168237E7,1.2060526902903542E7,6.406135582282465E7,4.88129671786305E7,9955089.222796658,4.553160902779618E7,,1046841.5043510866,,132251.90242768684,296815.0205809997,2.9094593649065953E8,1.850725225843529E7,8137600.154749191,,,,,7461729.7233370645,1375275.512185378,,,5771560.086698646,1.5613274150714055E7,1.3388718149380653E8,,4.295304041586365E7,,1.7549475863768898E7,2.069205619521733E7,2.3450099913213145E7,2.2476126585139547E7,,,9834747.652156373,5385173.009326773,,,2712724.8885895433,1.2430073770309104E7,2.3133085681109783E8,1.1751117104079971E7,,,,1.8295678642889854E7,,,,1941011.1745298845,1148035.0091070987,2886062.658521426,,4244630.310082733,,,179926.9863003462,3596594.345665592,,2.239352235916569E7,,,127355.92972387432,,306383.80941602774,1.3508810174525252E7,4.597631438375007E9,
1431696767,,,1635621.4470765209,2012400.856116901,166423.82082395168,,3.3972074929892644E7,,2.181465558768355E7,,1.3575339329256067E7,,1.1108075108768833E8,,,,,1.966397826674008E7,,,,,,,,,,,1.817151460540863E7,,,1.799558212222212E7,83235.75338733087,,,1.559873884926342E8,,,,4.1798609363390766E7,9925560.886668565,4962739.353457603,1.96340582455029E7,,,2.9820489513494007E7,,,,,,3.235178081973579E7,1.775226206394008E7,,2.4506954757250482E8,,,,,4.26496606696222E7,1.0316021853581075E8,,1023455.3850016478,,3723212.7554512615,,,,,1.0941627714998372E7,8793681.32265576,,,4.069127393227623E7,,,4.100420534776713E7,,2.2347612619302772E7,4283126.321337414,1.5480109861779122E7,,4182808.026531936,,3.4902631929166414E7,,1.2930648161849434E7,,8.010457319340622E7,,,,,2.295261603785825E7,1.2601435745192531E7,6.561760120003967E7,4.99663571720853E7,1.0122957532759171E7,4.754370729723917E7,,1165743.438771393,,179193.9609231549,296815.0205809997,2.995336959671855E8,1.945273030456508E7,8323525.309137416,,,,,7664993.295174181,1439036.802970985,,,5859198.270811952,1.5709801706271961E7,1.3652874052793342E8,,4.2953358098839045E7,,1.927355619581443E7,2.108893408565515E7,2.62126348499278E7,2.483345772475294E7,,,1.0068671497090153E7,5565531.444179018,,,2869919.5871574082,1.46582870351066E7,2.3259107296543974E8,1.1854241037578907E7,846.9228607898845,,,1.9230380796726376E7,,,,1990758.8198310803,1212083.424738356,2907537.4376830594,,4329542.095665727,,,237391.55592205614,5449487.7180424165,,2.3533750876728464E7,,,187644.92002770994,,308078.27474314824,1.504357841987022E7,4.686396479257543E9,
1433875910,,,1658712.247634774,2042027.186732697,205370.7252557826,,3.50244305913074E7,,2.3086377248832762E7,,1.4183144709409852E7,,1.1642442129113777E8,,,,,2.460101795943751E7,,,,,,,,,,,2.3412031401804492E7,,,2.2807335305150405E7,,,,1.6087151828385508E8,,,,4.195124841932963E7,1.03576139063669E7,5024004.094071516,2.0178635889803756E7,,,3.0828799050466485E7,,,,,,3.261932441884065E7,1.8142131497050818E7,,2.4929665365942135E8,,,,,4.4395196187354386E7,1.0692857539313886E8,,1025376.5848720227,,4743145.3294959,,,,,1.0941627714998372E7,8957675.7927536,,,4.318477121687972E7,,,4.198686245658052E7,,2.4057330337320615E7,4550728.985441765,1.5564281727138534E7,,4310525.732787284,,3.552268128488019E7,,1.400650609090684E7,,8.549032577892275E7,,,,,2.3873511469945222E7,1.311407017563366E7,6.73711064137883E7,5.1093557166430324E7,1.0304502643746497E7,4.98110463564472E7,,1294814.9743796762,,228663.99289162707,296815.0205809997,3.0257046493133074E8,2.041968212689507E7,8516160.63949577,,,,,7862551.992226731,1507405.7130977928,,,5954457.932436068,1.5774676285623232E7,1.3931970092754143E8,,4.295360576269739E7,,2.2174449740041267E7,2.149573386693502E7,2.950457050210508E7,2.710792267721598E7,,,1.0273166749507092E7,5736199.759830907,,,3032488.950402105,1.6963161241292328E7,2.337983243270261E8,1.1970827808122957E7,1378.6079622448144,,,2.0018557198636282E7,,,,2052438.183456963,1282912.901995564,2932377.627992376,,4366511.550696593,,,285389.40946308116,7257620.836709348,,2.4789476998979356E7,,,301018.0385764387,,311440.53581242857,1.6683343548406305E7,4.773913858929885E9,
1436055053,,530259.0722407594,1683297.737651882,2072276.6713093286,249392.8304605282,,3.6131877053786054E7,,2.4275299315370116E7,,1.4815134651432918E7,,1.2102229227221271E8,,,,,3.2763818122953568E7,,,,,,,,,,,2.9515473508397046E7,,,2.8824815527758528E7,,,,1.643614570283889E8,,,,4.208970355517935E7,1.0795404419412311E7,5099064.268815204,2.071711960436782E7,,,3.1831762250889417E7,,,,,,3.2865471474986542E7,1.8489220333268635E7,,2.541333988691138E8,,,,,4.628017406148908E7,1.1097701845619175E8,,1029691.8343459477,,6615229.097323535,,,,,1.0941627714998372E7,9150462.37501581,,,4.552898711000875E7,,,4.2782830709093645E7,,2.674591400847905E7,4886426.054524893,1.5797901335662615E7,,4424578.232696992,,3.613144678332849E7,,1.508532741501752E7,,9.057543237857428E7,,2.576006024132638E9,,,2.461804955222506E7,1.3557154596249975E7,6.837978184184694E7,5.2313520547538966E7,1.050267225216987E7,5.219929046149273E7,,1377324.9636696149,,282676.6418092207,296815.0205809997,3.055934554723324E8,2.105022596836203E7,8776579.040376699,,,,,8348324.590721803,1575845.576288446,,,6048865.331993463,1.582636461590475E7,1.4149680721808764E8,,4.295360576269739E7,,2.423835574513294E7,2.1867256316411257E7,3.274901442715026E7,2.88062330910287E7,,,1.0449673414786557E7,5865886.625316612,,,3195120.023808734,1.92746734563587E7,2.3496606687946963E8,1.2128281380890043E7,1502.392067527551,,,2.077125894885795E7,,,,2112517.989288699,1363328.0650285946,2959765.937148268,,4367804.886879058,,,349596.82773767033,9038518.617047977,,2.6167802683471717E7,,,418677.9326963924,14745.36184512064,318774.06059460354,1.838976361916178E7,4.864785920862258E9,
1438234195,,1061055.9989255827,1712265.456865197,2120027.0532826404,288562.3048085954,,3.8371141303919435E7,,2.551272271198595E7,,1.5428403950408114E7,,1.2402992099958341E8,,,,,3.920745235337389E7,,,,,,,,,,,3.8047833242233135E7,,,3.731244744118746E7,,,,1.6816614755540386E8,,,,4.222019218907326E7,1.1170910985652758E7,5165737.057437371,2.1239074405460447E7,,,3.277774220034586E7,,,,,,3.3148078345903497E7,1.8726242401594456E7,,2.5914758705548155E8,,,,,4.82478474975232E7,1.1428113802572869E8,,1034100.8824446978,,8441465.796790056,,,,,,9366560.256983556,,9638.580617850906,4.79009460727014E7,,,4.362725739196819E7,,2.9470724391797476E7,5217795.0047028195,1.6097532947847093E7,,4523374.721171331,,3.6757477539464444E7,,1.612116102793238E7,,9.550353177940245E7,,2.576008169378008E9,,,2.5320270482851315E7,1.395645587584025E7,6.918324540909907E7,5.366118927724114E7,1.0731859216840457E7,5.431013412039041E7,,1444256.8756247687,,333069.9956712357,296815.0205809997,3.085890682455527E8,2.1460179093737423E7,9021028.908691915,,,,,9091550.980379203,1645942.9033313165,,,6137932.017898165,1.5951228312650038E7,1.4301881352794343E8,,,,2.6480247921597358E7,2.217410279882781E7,3.555325772468673E7,3.0477144186527498E7,,,1.0575910423244726E7,6020076.9923692355,,,3352024.880846381,2.142220553213317E7,2.3609477599005425E8,1.228097804348887E7,1807.4514184777474,,,2.1236720963974357E7,,,,2170059.9736568267,1437468.9730828137,2983549.609659455,,4404840.714128188,,,455353.7305149733,1.0783905192547692E7,,2.7585692492945828E7,,,525432.3468035215,17788.63921938188,326055.3099882506,2.006172230692137E7,4.959210104710994E9,
1440413338,,1463523.006124349,1767469.881716417,2166892.1695754817,350739.8046027109,,4.189285935072195E7,,2.6661892595342357E7,,1.6037969882745678E7,,1.2654082161517541E8,,,,,4.2182649797846034E7,,,,,,,,,,,4.712152268749199E7,,,4.5893788411653586E7,,,,1.71718794993376E8,,,,4.2345110128043555E7,1.149242001652224E7,5225422.415181485,2.1752791637797534E7,,,3.370295855679153E7,,,,,,3.3476110493077714E7,1.91460740066625E7,,2.6365762591424897E8,,,,,5.009377124755742E7,1.1687462284862982E8,,1035837.6238273478,,1.0019870196907504E7,,,,,1.0941627714998372E7,9549626.092379441,,41358.341577282095,5.00792832596301E7,1458.3120777018341,,4.434246367310609E7,,3.1746723140966516E7,5529492.021606397,1.6333605132398395E7,,4627045.275348741,,3.738464886760379E7,,1.7101232977780603E7,,1.0041812495088086E8,,2.576014700004274E9,,,2.619817916951842E7,1.4427001440520857E7,7.046833887658958E7,5.4846479206169054E7,1.0932635861150725E7,5.611625892190999E7,,1516872.5359656827,,382164.55586102617,,3.114075545412727E8,2.172923995849799E7,9178426.959402371,,1621803.5894788103,,,9606678.09713493,1698100.3535763526,,,6224098.3276812695,1.6062868782216456E7,1.448990886528451E8,,,,3.114504594665966E7,2.242295730452509E7,3.817464780864186E7,3.1909995725497365E7,,,1.0710207846512318E7,6214175.290778555,,,3505102.950297926,2.3381990301175788E7,2.3720441586539507E8,1.2432090452599142E7,1988.7266641452072,,,2.1655545442612566E7,,,,2225040.968812377,1509726.9398362332,3013156.08531433,,4491747.067937777,,,555006.5239420283,1.2325652696845356E7,,2.9006700392410975E7,,,637306.7728324514,39024.03548951697,332887.5154628308,2.173661229639185E7,5.046676386447053E9,
1442592481,,1967247.489671463,1823758.0148567006,2210071.667031311,401833.76311085845,,4.638284096128353E7,,2.7743679570259113E7,,1.6642382045554964E7,,1.2967588988574523E8,,,,,4.569466506509047E7,,,,,,,,,,,5.540780022747465E7,,,5.385776625925776E7,,,,1.7579753474684897E8,,,,4.2500768890336074E7,1.1830569265968058E7,5281675.910718811,2.2279337845498055E7,,,3.467854119864023E7,,,,,,3.381252682849862E7,1.964208278681999E7,,2.7054174337184995E8,,,,,5.179152424250499E7,1.1921804673483835E8,,1040809.2602495058,,1.1356836984809231E7,,,,,1.0941636201138183E7,9737152.275025992,,84807.61424999345,5.240006101489656E7,4749.565329984135,,4.487914197041903E7,,3.4504306071250714E7,5839126.096128549,1.6556869458292833E7,,4776663.483559727,,3.793884316614119E7,,1.8061508923829008E7,,1.059272014470452E8,,2.576020884331615E9,,,2.7070253737967473E7,1.4985759297562009E7,7.178019188637708E7,5.575488720554372E7,1.1111095122698506E7,5.788285742376978E7,,1579645.783493162,,436079.553542878,,3.141537763103809E8,2.2327154966685615E7,9352823.905852383,,3974190.8660767577,,,1.0035639892617714E7,1730191.5364312516,,,6311893.797601585,1.610127067957054E7,1.4785751504918167E8,,,,3.5865733356887475E7,2.2689628709649067E7,4.0975669929602034E7,3.395386787282758E7,,,1.0873481377906794E7,6401535.268411164,,,3663359.41609318,2.5445341664667703E7,2.382608481548453E8,1.2618953877066752E7,1988.7266641452072,,,2.243282032892376E7,,,,2278088.964300121,1593221.6119607072,3059242.5686749797,,4591288.724328981,,,627875.7038700016,1.3801413461967247E7,,3.039844949754393E7,,,757776.5951943042,82403.90154197041,340142.1764357378,2.3675891747686967E7,5.14185092925492E9,
1444771624,,2680707.6097401925,1863281.8775542905,2253044.939269767,425885.62129050656,,5.205845531506466E7,,2.888749719012873E7,,1.7193405435027007E7,,1.3319951052102211E8,,,,,4.9065096932059005E7,,,,,,,,,,,6.434240317524279E7,,,6.2783741996770255E7,,,,1.812972504904706E8,,,,4.26987500728259E7,1.2095962679212958E7,5332194.889822834,2.278740140344418E7,,,3.572403882958759E7,,,,,,3.416942126849372E7,1.9980317882468417E7,,2.775521560977789E8,,,,,5.335086354833924E7,1.2204438729834324E8,,1405735.9083279066,,1.2759048014765304E7,,,,,1.0942849832185147E7,9928698.371419288,,123617.36146951525,5.507693618411154E7,8827.61632486248,,4.576075145864834E7,,3.7042063836775996E7,6009224.524153495,1.682184081913263E7,,4949077.5440436695,,3.848695041561999E7,,1.882091138412098E7,,1.1063106515602489E8,,2.576023327875622E9,,,2.798737767358822E7,1.5605442490094889E7,7.271436223794189E7,,1.1321872385071984E7,5.930128154367658E7,,1627005.571362301,,488960.06441846956,,3.168897913213168E8,2.3065593443966437E7,9631729.727232669,,5651052.98029008,,,1.074412201062965E7,1771378.9174895042,,,6389802.918407984,1.6108752793615725E7,1.5066810211951917E8,,,,4.0124830664103985E7,2.2993480320960987E7,4.3760761625240095E7,3.615734042732634E7,,,1.1029959609753152E7,6587282.871951344,,,3814097.2269157907,2.7697878426610835E7,2.3899636233927944E8,1.2802994907502802E7,1988.7266641452072,,,2.3436797118676778E7,,,,2330362.0386396567,1675654.6084149103,3108105.1032734895,,4685198.49953182,,,694874.1058234782,1.561886228770893E7,,3.1698437038455438E7,,,864084.9637406318,115654.0985897527,346505.5082526332,2.499201154259156E7,5.238927615201133E9,
1446950766,,3143798.189302365,1918840.496340984,2285999.3441463206,447744.388006558,,5.7772428104919486E7,,2.9901865282488946E7,,1.773089044277332E7,,1.3657759577055112E8,,,,,5.177159058457885E7,,,,,,,,,,,7.033456051183441E7,,,7.094392535077494E7,,,,1.851531601222952E8,,,,4.288677258204592E7,1.2341356291399477E7,5377760.291600454,2.3275581202653944E7,,,3.67577408618923E7,,,,,,3.4509714407543145E7,2.0249966786892343E7,,2.822309031309946E8,,,,,5.4534211917888984E7,1.2479924320582597E8,,2355813.51763945,,1.455828199745381E7,,,,,1.0960290736774817E7,1.009536760436458E7,,173792.60872537183,5.745229143277711E7,17925.422320739137,,4.667244838552231E7,,3.944551276460755E7,6068484.569806688,1.7041532846289165E7,,5172389.9225292355,,3.907299500076154E7,,1.9553221600512665E7,,1.1340733715017302E8,,2.576024773999592E9,,,2.8845837555086702E7,1.6178203233120548E7,7.344881899669239E7,,1.1541809883827917E7,6.059687742048372E7,,1689812.549548887,,,,3.1956808926887083E8,2.376751856139501E7,9970373.756560382,,6928337.840492496,,,1.1388974531286415E7,1824003.2530013125,,,6462375.643139555,1.6215851304557415E7,1.5316371011158255E8,,,,4.337161656736978E7,2.3248631121940386E7,4.652230054742205E7,3.761886979036327E7,,,1.115740526039865E7,6765095.779957915,,,3930434.7628322854,2.9529128114917703E7,2.398652801519306E8,1.2943345397185473E7,1988.7266641452072,,,2.4424965254321594E7,,,,2381242.0923925703,1748315.8523067415,3147381.7006498757,,4775596.658161216,,,818839.1851932105,1.7463957489429265E7,,3.2933449237212464E7,,,946179.8663876251,150760.07028020266,352485.93248320796,2.5598806740026996E7,5.322743193939736E9,
1449129909,,3201075.3100339994,2001440.8591985484,2322732.623767208,460077.4858321574,,6.277911995662902E7,,3.0751860921991706E7,,1.8338249441191915E7,,1.399281456708684E8,,,,,5.548174528118472E7,,,,,,,,,5946528.773670795,,7.34745493943315E7,,,7.87089976298784E7,,,,1.8777495345526692E8,,2530903.821884422,,4.3004362734124415E7,1.2615684328956507E7,5424782.6384071335,2.379246717879075E7,,,3.7658901733563E7,,8436.742914841498,316.26432631605365,,,3.483554242908448E7,2.056590692285738E7,,2.8747232318563676E8,,,,,5.5584591237036414E7,1.2771001732612072E8,,3764167.467329389,,1.6562665448753322E7,,,,,1.1011628258585017E7,1.0252712129681502E7,,238994.61029993722,5.968171632951759E7,34266.024486297276,,4.7340323105907276E7,,4.2253202271297775E7,6179906.332607707,1.7268454682779558E7,,5647361.70180016,,3.965476675156365E7,,2.040982817858831E7,,1.1715093730551921E8,,2.5760304079479437E9,,,2.970782017505013E7,1.6720703968777375E7,7.425222413854977E7,,1.1759135145038325E7,6.22076839323338E7,,1780744.062903107,,,,3.223334266040335E8,2.4443746996539917E7,1.0328013430143818E7,,8864543.068685353,,,1.1885459257755617E7,1881653.0741644015,,,6545172.269170305,1.64988596418173E7,1.5585931160530445E8,,,,4.531901173078742E7,2.3437233396233264E7,4.941269705893997E7,3.885171191385755E7,,,1.1267271924930077E7,6949065.977834645,,,4030288.531183225,3.1325723970435847E7,2.4110929889720374E8,1.3077130233601633E7,1988.7266641452072,,,2.534598438889541E7,,,,2431163.3467985545,1815399.6715635306,3183226.7639564676,,4870421.571441192,,,991070.19170207,1.874627379005162E7,,3.411278059985663E7,,,1012959.6668294814,195929.36273008617,359794.6187206427,2.640462699736587E7,5.413514400262304E9,
1451309052,,3201148.6570258057,2073640.441819649,2367305.829634322,463707.2020821387,,6.7020832385540426E7,,3.146051529295136E7,,1.8940873871360417E7,293478.4262143139,1.429153519769859E8,,,,,6.0674544674110055E7,,,,,,,,,1.3595131558551097E7,,7.840406449141082E7,,,8.632351820647861E7,83235.75338733087,,,1.9059962435333303E8,,3998942.125210513,,4.3079983949926585E7,1.2855460113868712E7,5475273.021935662,2.427531476925508E7,,,3.8518744586201146E7,,,534.4516110498462,,,3.518078829451061E7,2.084814784634686E7,,2.930153124272757E8,,,,,5.692339871087095E7,1.3092622656135164E8,,5010946.859853852,,1.807746956494248E7,,,,,1.106771107531605E7,1.0429326311352318E7,,351577.3833432616,6.207983351381712E7,56142.21212724591,,4.8007545882314496E7,,4.399534422737154E7,6241892.8623775365,1.751872805735584E7,,6302318.075011998,,4.024557432433749E7,,2.122816930572971E7,,1.2227681422814943E8,,2.576041524568088E9,,,3.0663615341270834E7,1.729573253596767E7,7.499917905339159E7,,1.195429339814349E7,6.362511870187611E7,,1880605.083995094,,,,3.249445012510255E8,2.512618465386075E7,1.0687259613448331E7,,1.0964105449652579E7,,,1.2549334223355928E7,1940858.260382273,,,6631933.067623678,1.685183056298897E7,1.581226143362777E8,,,,4.9115648509819314E7,2.3604020222859424E7,5.246160552324049E7,4.0185584164868586E7,,,1.1383769155681055E7,7139467.955469037,,,4133322.298175972,3.3313852834714856E7,2.422145431182685E8,1.3208343817952031E7,1988.7266641452072,,,2.6156006103870954E7,,,,2474420.1152928914,1879702.0703165145,3213651.573160113,,4963999.647308562,,,1078495.3080095942,1.9487437899658103E7,,3.525697989689337E7,,,1079519.27661169,234464.71909760038,365887.4985243362,2.7025405088851247E7,5.508402770260944E9,
1453488194,,3201148.6570258057,2138008.4148926507,2405529.125069618,470448.30103243986,,7.032259933895104E7,,3.233835981962606E7,,1.952775267934619E7,736315.6317761992,1.458797249640449E8,,,,,6.74645006699283E7,,,,,,,,,2.0805276968950033E7,,8.431193107735254E7,,,9.316435414495791E7,92122.45198927555,,,1.9509585728644788E8,,5959065.436551164,,4.31495528082618E7,,5531704.679931879,2.4712341681908723E7,,,3.9490747581439406E7,,,,,,3.55382771471438E7,2.1169229477222633E7,,2.986793929760045E8,,,,,5.828730128048459E7,1.343379921994317E8,,5571240.544070336,,1.8998206503889993E7,,,,,1.1131469020972665E7,1.0616051656469328E7,,495026.4388658275,6.426423550238087E7,72667.29181126055,,4.907986978800556E7,,4.487233277758873E7,6261542.487621545,1.7693559301704273E7,,6952237.74981326,,4.083492119027145E7,,2.1921382882692974E7,,1.2705960042997383E8,,2.5760500442887797E9,,,3.1553586095738962E7,1.7877567220328804E7,7.561353246286829E7,,1.2123215075964266E7,6.468145146296159E7,,1977293.4128351947,,,,3.273767235620266E8,2.606679629554611E7,1.1006045310343131E7,,1.2765744595922286E7,,,1.3076634587554825E7,1999339.0065662663,,,6716174.753318655,1.711129374723678E7,1.5994481534901512E8,,,,5.347835984982609E7,2.37448489974034E7,5.510334909907515E7,4.157564080826862E7,,,1.1498819482895715E7,7310005.960333534,,,4200938.228574483,3.5076991353386424E7,2.4313502835964638E8,1.3338170653272087E7,1988.7266641452072,,,2.692135239917648E7,,,,2508106.19554922,1939739.649632439,3243185.466420913,,5059111.011973164,,,1109522.457374442,2.038219667430509E7,,3.624245353880428E7,,,1150908.020074448,283557.5027444793,369593.3889710409,2.7866433921356298E7,5.599324787779391E9,
1455667337,,3201148.6570258057,2214919.788964945,2434934.8147793966,489569.20073319174,,7.327180751531819E7,,3.3281631205584366E7,,2.0151310194634542E7,1166688.008482049,1.492242300622537E8,,,,,7.64072819410377E7,,,,,,,,,2.7914937653914094E7,,8.76673705724054E7,,,1.0183974012397517E8,1172907.200330025,,,1.9984560561220312E8,,9550313.057087272,,4.321788162336339E7,,5588126.122807487,2.509793990381845E7,,,4.0475434496781684E7,,,,,,3.586158053349023E7,2.1633393457934633E7,,3.050037343063244E8,,,,,5.966689012588678E7,1.375314171409684E8,,6083002.719008698,,2.004016371075652E7,,,,,1.135437342105442E7,1.0796178721590808E7,,627758.0997664271,6.638117728211759E7,87789.18178745828,,5.0513116645197086E7,,4.642691533049788E7,,1.7887415135059223E7,,7593654.313609428,,4.143238722664335E7,,2.2645036361125678E7,,1.319073677839607E8,,2.5760538937883654E9,,,3.2120895536801342E7,1.8347110952442788E7,7.630714752876973E7,,1.2294976586691702E7,6.609145642881926E7,,2074973.872763169,,,,3.2990245091653675E8,2.6957490050814774E7,1.1321045962137012E7,,1.450322898174054E7,,,1.3577675975314492E7,2062595.996625939,,,6809338.470108176,1.7306625141964585E7,1.6167524357009473E8,,,,5.553977599343938E7,2.394636490434627E7,5.746351097554458E7,4.272105551623435E7,,,1.1613822983004062E7,7985649.820811661,,,4270110.363301654,3.6814697052631825E7,2.4409485445079234E8,1.3485465101110647E7,2020.0384689478692,,,2.7861090589137748E7,,,,2544814.693560093,2022982.3624634861,3280589.4369621654,,5147092.537441037,,,1155454.4355833365,2.177791570442422E7,,3.729438437475559E7,,,1229854.8431003434,328779.2429744925,374736.260896083,2.93755219235782E7,5.699124012173348E9,
1457846480,,3201148.6570258057,2287418.9053688445,2470394.583953556,523777.3745309955,,7.638850276736097E7,,3.425987528012823E7,,2.0780999232230127E7,1521894.0568437704,1.5249279337841156E8,,,,,8.828762076319759E7,,,,,,,,,3.60127175206655E7,,8.791852962210552E7,,,1.1357760423550166E8,2053921.2003442685,168313.2297704771,,2.0274411441705936E8,,1.3192400555095676E7,,4.332486300766438E7,,5636913.3188597625,2.5401065235261954E7,,,4.137238886674488E7,,,,,,3.619466316130464E7,2.2201119688997567E7,,3.1203481865422016E8,4361962.883197964,,,,6.112856521183987E7,1.4092272739495295E8,,7027766.7713777935,,2.1081124343316834E7,,,,,1.1844950384707605E7,1.0976700547151906E7,,769881.5629604263,6.877969418869664E7,112560.45120945985,,5.1600022650965564E7,,4.811394942514234E7,,1.8170055293605495E7,,8240684.806334274,,4.2050520046519235E7,,2.3491280928535186E7,,1.3763411286330515E8,3208840.144456189,2.576076964108259E9,,,3.2747706900297597E7,1.882535957496855E7,7.728938264496392E7,,1.2471439899470717E7,6.779571856605652E7,,2177072.1354599046,,,,3.326703564867523E8,2.758499759064769E7,1.1667468969982319E7,,1.6478992792108368E7,,,1.4319526261588225E7,2123460.6564273653,,,6899653.008953086,1.7616435316687346E7,1.639655052406132E8,,,,5.8384882386264026E7,2.4313793036584802E7,6.01768111122786E7,4.373337647164064E7,,,1.173548009717993E7,8663326.3632811,,,4398231.946205968,3.8579667021462515E7,2.451020102904188E8,1.3656703420163943E7,2214.6035820340194,,,2.9096930495727867E7,,,,2589845.8443499426,2136926.868279698,3315369.58668472,,5214566.64138374,,,1182786.5625291702,2.3560844352590874E7,,3.854119180427061E7,,,1328618.9223297522,353566.7965739326,379661.9537341956,3.1526317466133405E7,5.812031619260402E9,
